date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:10:01	24943/24943	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Nov%202016%2015:43:54%20GMT	https://cdn1.nyt.com/images/2016/11/07/business/07volkswagen1/07volkswagen1-articleLarge.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/11/07/business/07volkswagen1/07volkswagen1-articleLarge.jpg	(from http://mobile.nytimes.com/)
18:10:01	3753/3753	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Nov%202016%2018:30:06%20GMT	https://cdn1.nyt.com/images/2016/11/06/opinion/sunday/06sun1/06sun1-thumbLarge.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/11/06/opinion/sunday/06sun1/06sun1-thumbLarge.jpg	(from http://mobile.nytimes.com/)
18:10:01	6682/6682	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20May%202016%2022:22:48%20GMT	https://cdn1.nyt.com/images/2014/11/01/opinion/dowd-circular/dowd-circular-thumbLarge-v8.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2014/11/01/opinion/dowd-circular/dowd-circular-thumbLarge-v8.jpg	(from http://mobile.nytimes.com/)
18:10:01	4186/4186	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Nov%202016%2011:46:52%20GMT	https://cdn1.nyt.com/images/2016/11/06/opinion/sunday/6Vanderbilt1-web/6Vanderbilt1-web-thumbLarge.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/11/06/opinion/sunday/6Vanderbilt1-web/6Vanderbilt1-web-thumbLarge.jpg	(from http://mobile.nytimes.com/)
18:10:02	1475745/1475745	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Nov%202016%2017:48:55%20GMT	https://cdn1.nyt.com/images/2016/11/06/giving/06WCTECH-WEB1/06WCTECH-WEB1-articleLarge.gif	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/11/06/giving/06WCTECH-WEB1/06WCTECH-WEB1-articleLarge.gif	(from http://mobile.nytimes.com/)
18:10:02	113863/113863	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Oct%202016%2021:48:20%20GMT	https://cdn1.nyt.com/images/2016/10/30/magazine/30well/30mag-30well-t_CA0-articleLarge.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/10/30/magazine/30well/30mag-30well-t_CA0-articleLarge.jpg	(from http://mobile.nytimes.com/)
18:10:02	39583/39583	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Oct%202016%2016:09:51%20GMT	https://cdn1.nyt.com/images/2016/10/19/travel/19travel-mobile/19travel-mobile-articleLarge.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/10/19/travel/19travel-mobile/19travel-mobile-articleLarge.jpg	(from http://mobile.nytimes.com/)
18:10:02	51225/51225	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Nov%202016%2010:15:05%20GMT	https://cdn1.nyt.com/images/2016/11/06/fashion/weddings/06VOWS07-SS/06VOWS07-SS-articleLarge.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/11/06/fashion/weddings/06VOWS07-SS/06VOWS07-SS-articleLarge.jpg	(from http://mobile.nytimes.com/)
18:10:02	54221/54221	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202016%2020:23:11%20GMT	https://cdn1.nyt.com/images/2016/11/06/fashion/weddings/06VOWS01-SS/06VOWS01-SS-slide.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/11/06/fashion/weddings/06VOWS01-SS/06VOWS01-SS-slide.jpg	(from http://mobile.nytimes.com/)
18:10:02	35270/35270	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Nov%202016%2010:15:31%20GMT	https://cdn1.nyt.com/images/2016/11/06/fashion/weddings/06VOWS02-SS/06VOWS02-SS-slide.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/11/06/fashion/weddings/06VOWS02-SS/06VOWS02-SS-slide.jpg	(from http://mobile.nytimes.com/)
18:10:03	55456/55456	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Nov%202016%2010:15:06%20GMT	https://cdn1.nyt.com/images/2016/11/06/fashion/weddings/06VOWS03-SS/06VOWS03-SS-slide.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/11/06/fashion/weddings/06VOWS03-SS/06VOWS03-SS-slide.jpg	(from http://mobile.nytimes.com/)
18:10:03	51559/51559	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Nov%202016%2010:15:06%20GMT	https://cdn1.nyt.com/images/2016/11/06/fashion/weddings/06VOWS04-SS/06VOWS04-SS-slide.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/11/06/fashion/weddings/06VOWS04-SS/06VOWS04-SS-slide.jpg	(from http://mobile.nytimes.com/)
18:10:03	38877/38877	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Nov%202016%2010:15:06%20GMT	https://cdn1.nyt.com/images/2016/11/06/fashion/weddings/06VOWS05-SS/06VOWS05-SS-slide.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/11/06/fashion/weddings/06VOWS05-SS/06VOWS05-SS-slide.jpg	(from http://mobile.nytimes.com/)
18:10:03	57332/57332	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202016%2020:24:47%20GMT	https://cdn1.nyt.com/images/2016/11/06/fashion/weddings/06VOWS06-SS/06VOWS06-SS-slide.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/11/06/fashion/weddings/06VOWS06-SS/06VOWS06-SS-slide.jpg	(from http://mobile.nytimes.com/)
18:10:04	51225/51225	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Nov%202016%2010:15:06%20GMT	https://cdn1.nyt.com/images/2016/11/06/fashion/weddings/06VOWS07-SS/06VOWS07-SS-slide.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/11/06/fashion/weddings/06VOWS07-SS/06VOWS07-SS-slide.jpg	(from http://mobile.nytimes.com/)
18:10:04	39578/39578	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202016%2020:25:08%20GMT	https://cdn1.nyt.com/images/2016/11/06/fashion/weddings/06VOWS08-SS/06VOWS08-SS-slide.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/11/06/fashion/weddings/06VOWS08-SS/06VOWS08-SS-slide.jpg	(from http://mobile.nytimes.com/)
18:10:04	42230/42230	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Nov%202016%2010:15:06%20GMT	https://cdn1.nyt.com/images/2016/11/06/fashion/weddings/06VOWS09-SS/06VOWS09-SS-slide.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/11/06/fashion/weddings/06VOWS09-SS/06VOWS09-SS-slide.jpg	(from http://mobile.nytimes.com/)
18:10:04	62388/62388	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Nov%202016%2020:26:40%20GMT	https://cdn1.nyt.com/images/2016/11/06/sports/06cubs/06cubs-articleLarge-v2.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/11/06/sports/06cubs/06cubs-articleLarge-v2.jpg	(from http://mobile.nytimes.com/)
18:10:05	40126/40126	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Nov%202016%2015:13:22%20GMT	https://cdn1.nyt.com/images/2016/11/06/arts/6CASEY-AFFLECK1/6CASEY-AFFLECK1-articleLarge.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/11/06/arts/6CASEY-AFFLECK1/6CASEY-AFFLECK1-articleLarge.jpg	(from http://mobile.nytimes.com/)
18:10:05	5682/5682	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Nov%202016%2005:01:34%20GMT	https://cdn1.nyt.com/images/2016/11/05/us/SATCLOCK/SATCLOCK-thumbLarge.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/11/05/us/SATCLOCK/SATCLOCK-thumbLarge.jpg	(from http://mobile.nytimes.com/)
18:10:05	3486/3486	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Sep%202015%2013:48:29%20GMT	https://cdn1.nyt.com/images/2015/08/04/nytnow/mini-crossword-promo-image-2/mini-crossword-promo-image-2-thumbLarge-v3.png	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2015/08/04/nytnow/mini-crossword-promo-image-2/mini-crossword-promo-image-2-thumbLarge-v3.png	(from http://mobile.nytimes.com/)
18:10:05	34651/34651	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Nov%202016%2018:00:24%20GMT	https://cdn1.nyt.com/images/2016/11/02/multimedia/trolls-anatomy/trolls-anatomy-articleLarge.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/11/02/multimedia/trolls-anatomy/trolls-anatomy-articleLarge.jpg	(from http://mobile.nytimes.com/)
18:10:06	49450/49450	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Nov%202016%2002:34:46%20GMT	https://cdn1.nyt.com/images/2016/11/06/world/06dreamers1/06dreamers1-articleLarge.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/11/06/world/06dreamers1/06dreamers1-articleLarge.jpg	(from http://mobile.nytimes.com/)
18:10:06	21399/21399	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Nov%202016%2016:05:00%20GMT	https://cdn1.nyt.com/images/2016/11/06/us/06prosecutors1/05prosecutors-articleLarge.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/11/06/us/06prosecutors1/05prosecutors-articleLarge.jpg	(from http://mobile.nytimes.com/)
18:10:06	59953/59953	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Nov%202016%2001:38:41%20GMT	https://cdn1.nyt.com/images/2016/11/06/sports/06BCUPsub/06BCUPsub-articleLarge.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/11/06/sports/06BCUPsub/06BCUPsub-articleLarge.jpg	(from http://mobile.nytimes.com/)
18:10:06	66334/66334	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Nov%202016%2009:00:05%20GMT	https://cdn1.nyt.com/images/2016/11/05/us/05Georgiamilitia1/XXGeorgiamilitia1-articleLarge.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/11/05/us/05Georgiamilitia1/XXGeorgiamilitia1-articleLarge.jpg	(from http://mobile.nytimes.com/)
18:10:07	68977/68977	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Nov%202016%2016:00:03%20GMT	https://cdn1.nyt.com/images/2016/11/06/nyregion/06BIGCITY-web/06BIGCITY-articleLarge.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/11/06/nyregion/06BIGCITY-web/06BIGCITY-articleLarge.jpg	(from http://mobile.nytimes.com/)
18:10:07	62224/62224	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202016%2022:54:42%20GMT	https://cdn1.nyt.com/images/2016/11/06/nyregion/06ROUTINE1/06ROUTINE1-articleLarge.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/11/06/nyregion/06ROUTINE1/06ROUTINE1-articleLarge.jpg	(from http://mobile.nytimes.com/)
18:10:07	78058/78058	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Nov%202016%2021:29:48%20GMT	https://cdn1.nyt.com/images/2016/11/02/nytnow/02picks-marathon/02picks-marathon-articleLarge.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/11/02/nytnow/02picks-marathon/02picks-marathon-articleLarge.jpg	(from http://mobile.nytimes.com/)
18:10:07	30439/30439	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202016%2018:55:18%20GMT	https://cdn1.nyt.com/images/2016/10/31/nytnow/31picks-tove/31picks-tove-articleLarge.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/10/31/nytnow/31picks-tove/31picks-tove-articleLarge.jpg	(from http://mobile.nytimes.com/)
18:10:08	75607/75607	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Nov%202016%2014:11:21%20GMT	https://cdn1.nyt.com/images/2016/11/06/books/review/1106-BKS-Blair-COVER-WEB-copy/1106-BKS-Blair-COVER-WEB-copy-articleLarge-v2.jpg	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/images/2016/11/06/books/review/1106-BKS-Blair-COVER-WEB-copy/1106-BKS-Blair-COVER-WEB-copy-articleLarge-v2.jpg	(from http://mobile.nytimes.com/)
18:10:08	168935/168935	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Nov%202016%2022:16:57%20GMT	https://cdn1.nyt.com/mw-static/stylesheets/bundles/main.3117b827.css	/home/macrico/Documents/HEAD/coding/nyt/cdn1.nyt.com/mw-static/stylesheets/bundles/main.3117b827.css	(from http://mobile.nytimes.com/)
18:10:09	5044/5044	---M-Z	200	added ('OK')	application/xml	etag:W/%222bfa584e31b091e3aea84d3c92551e07%22	https://www.nytimes.com/svc/collections/v1/publish/http://www.nytimes.com/section/jobs/rss.xml	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/svc/collections/v1/publish/http_/www.nytimes.com/section/jobs/rss.xml	(from http://www.nytimes.com/section/jobs)
18:10:09	385318/385318	---M-Z	200	added ('OK')	text/css	date:Tue,%2001%20Nov%202016%2018:44:23%20GMT	https://a1.nyt.com/assets/collection/20161101-141959/css/collection/section/jobs/styles.css	/home/macrico/Documents/HEAD/coding/nyt/a1.nyt.com/assets/collection/20161101-141959/css/collection/section/jobs/styles.css	(from http://www.nytimes.com/section/jobs)
18:10:10	13677/13677	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Nov%202016%2015:41:55%20GMT	https://static01.nyt.com/images/2016/11/06/business/06VOC/06VOC-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/06/business/06VOC/06VOC-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/section/jobs)
18:10:10	14522/14522	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Nov%202016%2011:00:03%20GMT	https://static01.nyt.com/images/2016/11/06/business/P6PRE/P6PRE-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/06/business/P6PRE/P6PRE-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/section/jobs)
18:10:10	7260/7260	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Nov%202016%2011:00:04%20GMT	https://static01.nyt.com/images/2016/11/06/business/06CORNER/06CORNER-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/06/business/06CORNER/06CORNER-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/section/jobs)
18:10:10	9770/9770	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202016%2020:23:07%20GMT	https://static01.nyt.com/images/2016/11/03/science/03SUCCESS/03SUCCESS-COMBO-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/03/science/03SUCCESS/03SUCCESS-COMBO-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/section/jobs)
18:10:10	12593/12593	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Oct%202016%2021:16:48%20GMT	https://static01.nyt.com/images/2016/10/30/business/30APPLIED/30APPLIED-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/10/30/business/30APPLIED/30APPLIED-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/section/jobs)
18:10:11	12098/12098	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Oct%202016%2015:17:39%20GMT	https://static01.nyt.com/images/2016/10/30/business/30VOCATIONS/30VOCATIONS-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/10/30/business/30VOCATIONS/30VOCATIONS-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/section/jobs)
18:10:11	5737/5737	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Oct%202016%2016:44:20%20GMT	https://static01.nyt.com/images/2016/10/28/jobs/nyt-job-opinion-editors-1477672739697/nyt-job-opinion-editors-1477672739697-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/10/28/jobs/nyt-job-opinion-editors-1477672739697/nyt-job-opinion-editors-1477672739697-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/section/jobs)
18:10:11	7479/7479	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Oct%202016%2005:00:06%20GMT	https://static01.nyt.com/images/2014/09/21/business/21workologist-illo/21workologist-illo-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2014/09/21/business/21workologist-illo/21workologist-illo-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/section/jobs)
18:10:12	6095/6095	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Oct%202016%2019:00:51%20GMT	https://static01.nyt.com/images/2016/10/30/business/30CORNER/30CORNER-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/10/30/business/30CORNER/30CORNER-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/section/jobs)
18:10:12	4697/4697	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Oct%202016%2016:04:51%20GMT	https://static01.nyt.com/images/2016/10/24/jobs/nyt-video-deputy-editor-1477324998711/nyt-video-deputy-editor-1477324998711-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/10/24/jobs/nyt-video-deputy-editor-1477324998711/nyt-video-deputy-editor-1477324998711-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/section/jobs)
18:10:12	10517/10517	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Oct%202016%2017:09:35%20GMT	https://static01.nyt.com/images/2016/10/23/business/23ONWORK/23ONWORK-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/10/23/business/23ONWORK/23ONWORK-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/section/jobs)
18:10:13	10948/10948	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Oct%202016%2017:01:33%20GMT	https://static01.nyt.com/images/2016/10/23/business/23VOCATION/23VOCATION-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/10/23/business/23VOCATION/23VOCATION-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/section/jobs)
18:10:13	6603/6603	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202016%2020:22:12%20GMT	https://static01.nyt.com/images/2016/10/23/business/23CORNER/23CORNER-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/10/23/business/23CORNER/23CORNER-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/section/jobs)
18:10:13	8873/8873	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Oct%202016%2015:23:12%20GMT	https://static01.nyt.com/images/2016/10/18/business/19REFUGEEJOBS-2/19REFUGEEJOBS-2-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/10/18/business/19REFUGEEJOBS-2/19REFUGEEJOBS-2-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/section/jobs)
18:10:13	11294/11294	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Oct%202016%2023:26:40%20GMT	https://static01.nyt.com/images/2016/10/18/business/18DB-HEDGE/18DB-HEDGE-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/10/18/business/18DB-HEDGE/18DB-HEDGE-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/section/jobs)
18:10:14	10192/10192	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Oct%202016%2022:50:30%20GMT	https://static01.nyt.com/images/2016/10/16/business/16VOCATIONS/16VOCATIONS-mediumThreeByTwo210-v2.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/10/16/business/16VOCATIONS/16VOCATIONS-mediumThreeByTwo210-v2.jpg	(from http://www.nytimes.com/section/jobs)
18:10:14	6146/6146	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Oct%202016%2010:00:04%20GMT	https://static01.nyt.com/images/2016/10/16/business/16CORNER/16CORNER-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/10/16/business/16CORNER/16CORNER-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/section/jobs)
18:10:14	9994/9994	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Oct%202016%2017:56:19%20GMT	https://static01.nyt.com/images/2016/10/11/business/11int-womantax/11int-womantax-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/10/11/business/11int-womantax/11int-womantax-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/section/jobs)
18:10:14	14506/14506	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Oct%202016%2001:47:50%20GMT	https://static01.nyt.com/images/2016/10/09/business/09PRE2/09PRE2-mediumThreeByTwo210-v2.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/10/09/business/09PRE2/09PRE2-mediumThreeByTwo210-v2.jpg	(from http://www.nytimes.com/section/jobs)
18:10:15	3686/3686	---M-Z	200	added ('OK')	text/css	date:Thu,%2004%20Sep%202014%2023:39:20%20GMT	http://graphics8.nytimes.com/css/0.1/screen/build/sitehelp/styles.css	/home/macrico/Documents/HEAD/coding/nyt/graphics8.nytimes.com/css/0.1/screen/build/sitehelp/styles.css	(from http://www.nytimes.com/content/help/site/ie9-support.html)
18:10:15	549/549	---M-Z	200	added ('OK')	text/css	date:Thu,%2004%20Sep%202014%2023:39:22%20GMT	http://graphics8.nytimes.com/css/0.1/screen/build/sitehelp/responsive/styles.css	/home/macrico/Documents/HEAD/coding/nyt/graphics8.nytimes.com/css/0.1/screen/build/sitehelp/responsive/styles.css	(from http://www.nytimes.com/content/help/site/ie9-support.html)
18:10:15	935/935	---M-Z	200	added ('OK')	text/css	date:Thu,%2004%20Sep%202014%2023:39:24%20GMT	http://graphics8.nytimes.com/css/0.1/print/styles.css	/home/macrico/Documents/HEAD/coding/nyt/graphics8.nytimes.com/css/0.1/print/styles.css	(from http://www.nytimes.com/content/help/site/ie9-support.html)
18:10:16	1110/1110	---M--	200	added ('OK')	image/gif	date:Thu,%2004%20Sep%202014%2023:40:54%20GMT	http://graphics8.nytimes.com/images/misc/nytlogo152x23.gif	/home/macrico/Documents/HEAD/coding/nyt/graphics8.nytimes.com/images/misc/nytlogo152x23.gif	(from http://www.nytimes.com/content/help/site/ie9-support.html)
18:10:17	45/45	---M--	200	added ('OK')	image/gif	date:Sun,%2006%20Nov%202016%2017:10:17%20GMT	http://www.nytimes.com/adx/bin/clientside/98fcf8efQ2FQ3BQ3BQ3BQ3BQ3BQ3BWQ3BWT)Q7DTsWQ7DxQ3BQ3BQ3BQ3BQ3BQ3BQ3BQ3BWDsQ51DQ7DQ27BxQ3BQ3BQ3BQ27BTDQ7DxvA	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/adx/bin/clientside/98fcf8efQ2FQ3BQ3BQ3BQ3BQ3BQ3BWQ3BWT)Q7DTsWQ7DxQ3BQ3BQ3BQ3BQ3BQ3BQ3BQ3BWDsQ51DQ7DQ27BxQ3BQ3BQ3BQ27BTDQ7DxvA.gif	(from http://www.nytimes.com/content/help/site/ie9-support.html)
18:10:17	43/43	---M--	200	added ('OK')	image/gif	etag:%2212e9354e5-2b-384581165ba80%22	http://wt.o.nytimes.com/dcsym57yw10000s1s8g0boozt_9t1x/njs.gif?dcsuri=/nojavascript&WT.js=No&WT.tv=1.0.7	/home/macrico/Documents/HEAD/coding/nyt/wt.o.nytimes.com/dcsym57yw10000s1s8g0boozt_9t1x/njs79f5.gif	(from http://www.nytimes.com/content/help/site/ie9-support.html)
18:10:18	43/43	---M--	200	added ('OK')	image/gif	etag:%2212e9354e5-2b-384581165ba80%22	http://up.nytimes.com/?d=0//&t=6&s=0&ui=&r=http%3a%2f%2fwww%2enytimes%2ecom%2f&u=www%2enytimes%2ecom%2fcontent%2fhelp%2fsite%2fie9%2dsupport%2ehtml%3f	/home/macrico/Documents/HEAD/coding/nyt/up.nytimes.com/indexaa84.html	(from http://www.nytimes.com/content/help/site/ie9-support.html)
18:10:18	27976/27976	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Nov%202016%2018:50:07%20GMT	https://www.nytimes.com/subscriptions/Multiproduct/lp8HYKU.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/subscriptions/Multiproduct/lp8HYKU.html	(from http://www.nytimes.com/subscriptions/Multiproduct/lp3004.html?campaignId=4XUYF)
18:10:19	3210/3210	---M-Z	200	added ('OK')	text/css	date:Thu,%2009%20Apr%202015%2020:06:19%20GMT	https://static01.nyt.com/subscriptions//components/css/details-1.css	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/subscriptions/components/css/details-1.css	(from http://www.nytimes.com/subscriptions/Multiproduct/lp3004.html?campaignId=4XUYF)
18:10:19	29728/29728	---M-Z	200	added ('OK')	text/css	date:Thu,%2014%20Jul%202016%2020:30:37%20GMT	http://www.nytimes.com/subscriptions/Multiproduct/css/grid-2015.css	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/subscriptions/Multiproduct/css/grid-2015.css	(from http://www.nytimes.com/subscriptions/Multiproduct/lp3004.html?campaignId=4XUYF)
18:10:20	9178/9178	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2020%20Mar%202015%2020:30:17%20GMT	https://static01.nyt.com/subscriptions/components/img/logos/logo_nyt.svg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/subscriptions/components/img/logos/logo_nyt.svg	(from http://www.nytimes.com/subscriptions/Multiproduct/lp3004.html?campaignId=4XUYF)
18:10:21	2954/2954	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Dec%202013%2017:12:59%20GMT	http://www.nytimes.com/subscriptions/components/img/devices/phone-android.jpg	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/subscriptions/components/img/devices/phone-android.jpg	(from http://www.nytimes.com/subscriptions/Multiproduct/lp3004.html?campaignId=4XUYF)
